dataset,recording,n_present,missing
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s008_2015/01_tcp_ar/aaaaalnv_s008_t014.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s008_2015/01_tcp_ar/aaaaalnv_s008_t015.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s008_2015/01_tcp_ar/aaaaalnv_s008_t016.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s009_2015/01_tcp_ar/aaaaalnv_s009_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s009_2015/01_tcp_ar/aaaaalnv_s009_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s009_2015/01_tcp_ar/aaaaalnv_s009_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s009_2015/01_tcp_ar/aaaaalnv_s009_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s009_2015/01_tcp_ar/aaaaalnv_s009_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s009_2015/01_tcp_ar/aaaaalnv_s009_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s010_2015/01_tcp_ar/aaaaalnv_s010_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s010_2015/01_tcp_ar/aaaaalnv_s010_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnv/s010_2015/01_tcp_ar/aaaaalnv_s010_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnx/s003_2011/03_tcp_ar_a/aaaaalnx_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnx/s003_2011/03_tcp_ar_a/aaaaalnx_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnx/s003_2011/03_tcp_ar_a/aaaaalnx_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnx/s003_2011/03_tcp_ar_a/aaaaalnx_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnx/s003_2011/03_tcp_ar_a/aaaaalnx_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnx/s003_2011/03_tcp_ar_a/aaaaalnx_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalnx/s003_2011/03_tcp_ar_a/aaaaalnx_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaloc/s002_2011/03_tcp_ar_a/aaaaaloc_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaloc/s002_2011/03_tcp_ar_a/aaaaaloc_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaloc/s002_2011/03_tcp_ar_a/aaaaaloc_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaloc/s002_2011/03_tcp_ar_a/aaaaaloc_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaloc/s002_2011/03_tcp_ar_a/aaaaaloc_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaloc/s002_2011/03_tcp_ar_a/aaaaaloc_s002_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaloc/s002_2011/03_tcp_ar_a/aaaaaloc_s002_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaloc/s002_2011/03_tcp_ar_a/aaaaaloc_s002_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaloc/s002_2011/03_tcp_ar_a/aaaaaloc_s002_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s002_2014/03_tcp_ar_a/aaaaalpc_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s002_2014/03_tcp_ar_a/aaaaalpc_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t003.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t004.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t005.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t006.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t007.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t008.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t009.edf,16,Fz-Cz;Cz-Pz
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s004_2014/03_tcp_ar_a/aaaaalpc_s004_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpc/s005_2014/03_tcp_ar_a/aaaaalpc_s005_t011.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpj/s002_2011/02_tcp_le/aaaaalpj_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpn/s002_2014/01_tcp_ar/aaaaalpn_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpn/s002_2014/01_tcp_ar/aaaaalpn_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpn/s002_2014/01_tcp_ar/aaaaalpn_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpn/s002_2014/01_tcp_ar/aaaaalpn_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpn/s002_2014/01_tcp_ar/aaaaalpn_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpn/s002_2014/01_tcp_ar/aaaaalpn_s002_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpn/s002_2014/01_tcp_ar/aaaaalpn_s002_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalpn/s002_2014/01_tcp_ar/aaaaalpn_s002_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalrn/s001_2011/02_tcp_le/aaaaalrn_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsg/s001_2011/02_tcp_le/aaaaalsg_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsj/s001_2011/02_tcp_le/aaaaalsj_s001_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s004_2014/01_tcp_ar/aaaaalsz_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s006_2014/01_tcp_ar/aaaaalsz_s006_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s006_2014/01_tcp_ar/aaaaalsz_s006_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s006_2014/01_tcp_ar/aaaaalsz_s006_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s006_2014/01_tcp_ar/aaaaalsz_s006_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s006_2014/01_tcp_ar/aaaaalsz_s006_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s007_2014/01_tcp_ar/aaaaalsz_s007_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s007_2014/01_tcp_ar/aaaaalsz_s007_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s007_2014/01_tcp_ar/aaaaalsz_s007_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s007_2014/01_tcp_ar/aaaaalsz_s007_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalsz/s007_2014/01_tcp_ar/aaaaalsz_s007_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s004_2014/01_tcp_ar/aaaaaltg_s004_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s007_2014/01_tcp_ar/aaaaaltg_s007_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s007_2014/01_tcp_ar/aaaaaltg_s007_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s008_2014/01_tcp_ar/aaaaaltg_s008_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s008_2014/01_tcp_ar/aaaaaltg_s008_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s008_2014/01_tcp_ar/aaaaaltg_s008_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s008_2014/01_tcp_ar/aaaaaltg_s008_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s008_2014/01_tcp_ar/aaaaaltg_s008_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s008_2014/01_tcp_ar/aaaaaltg_s008_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s008_2014/01_tcp_ar/aaaaaltg_s008_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltg/s008_2014/01_tcp_ar/aaaaaltg_s008_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalth/s003_2015/01_tcp_ar/aaaaalth_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalth/s003_2015/01_tcp_ar/aaaaalth_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaaltw/s001_2011/02_tcp_le/aaaaaltw_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwk/s004_2011/03_tcp_ar_a/aaaaalwk_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwk/s004_2011/03_tcp_ar_a/aaaaalwk_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwk/s004_2011/03_tcp_ar_a/aaaaalwk_s004_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwk/s004_2011/03_tcp_ar_a/aaaaalwk_s004_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwk/s004_2011/03_tcp_ar_a/aaaaalwk_s004_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwk/s004_2011/03_tcp_ar_a/aaaaalwk_s004_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwk/s004_2011/03_tcp_ar_a/aaaaalwk_s004_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwk/s004_2011/03_tcp_ar_a/aaaaalwk_s004_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwk/s004_2011/03_tcp_ar_a/aaaaalwk_s004_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s002_2011/03_tcp_ar_a/aaaaalwv_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s002_2011/03_tcp_ar_a/aaaaalwv_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s002_2011/03_tcp_ar_a/aaaaalwv_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s002_2011/03_tcp_ar_a/aaaaalwv_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s003_2011/03_tcp_ar_a/aaaaalwv_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s003_2011/03_tcp_ar_a/aaaaalwv_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s003_2011/03_tcp_ar_a/aaaaalwv_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s003_2011/03_tcp_ar_a/aaaaalwv_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s003_2011/03_tcp_ar_a/aaaaalwv_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s003_2011/03_tcp_ar_a/aaaaalwv_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s003_2011/03_tcp_ar_a/aaaaalwv_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s004_2011/03_tcp_ar_a/aaaaalwv_s004_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s004_2011/03_tcp_ar_a/aaaaalwv_s004_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s004_2011/03_tcp_ar_a/aaaaalwv_s004_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s004_2011/03_tcp_ar_a/aaaaalwv_s004_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalwv/s004_2011/03_tcp_ar_a/aaaaalwv_s004_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s001_2011/01_tcp_ar/aaaaalxt_s001_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s002_2011/03_tcp_ar_a/aaaaalxt_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s002_2011/03_tcp_ar_a/aaaaalxt_s002_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s002_2011/03_tcp_ar_a/aaaaalxt_s002_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s002_2011/03_tcp_ar_a/aaaaalxt_s002_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s002_2011/03_tcp_ar_a/aaaaalxt_s002_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s002_2011/03_tcp_ar_a/aaaaalxt_s002_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s002_2011/03_tcp_ar_a/aaaaalxt_s002_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s002_2011/03_tcp_ar_a/aaaaalxt_s002_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s002_2011/03_tcp_ar_a/aaaaalxt_s002_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxt/s003_2011/03_tcp_ar_a/aaaaalxt_s003_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalxw/s002_2013/01_tcp_ar/aaaaalxw_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzg/s005_2013/01_tcp_ar/aaaaalzg_s005_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzg/s006_2013/01_tcp_ar/aaaaalzg_s006_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzg/s006_2013/01_tcp_ar/aaaaalzg_s006_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzg/s006_2013/01_tcp_ar/aaaaalzg_s006_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzg/s006_2013/01_tcp_ar/aaaaalzg_s006_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzg/s006_2013/01_tcp_ar/aaaaalzg_s006_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzg/s006_2013/01_tcp_ar/aaaaalzg_s006_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzg/s006_2013/01_tcp_ar/aaaaalzg_s006_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzg/s006_2013/01_tcp_ar/aaaaalzg_s006_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaalzo/s002_2011/01_tcp_ar/aaaaalzo_s002_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambf/s005_2011/01_tcp_ar/aaaaambf_s005_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambf/s009_2011/01_tcp_ar/aaaaambf_s009_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambf/s009_2011/01_tcp_ar/aaaaambf_s009_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambf/s009_2011/01_tcp_ar/aaaaambf_s009_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambf/s009_2011/01_tcp_ar/aaaaambf_s009_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambf/s009_2011/01_tcp_ar/aaaaambf_s009_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambf/s009_2011/01_tcp_ar/aaaaambf_s009_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambf/s009_2011/01_tcp_ar/aaaaambf_s009_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s009_2015/01_tcp_ar/aaaaambs_s009_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s010_2015/01_tcp_ar/aaaaambs_s010_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s011_2015/01_tcp_ar/aaaaambs_s011_t010.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s012_2015/01_tcp_ar/aaaaambs_s012_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t003.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t004.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t005.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t006.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t007.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t008.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s013_2015/01_tcp_ar/aaaaambs_s013_t009.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s014_2015/01_tcp_ar/aaaaambs_s014_t000.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s014_2015/01_tcp_ar/aaaaambs_s014_t001.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s014_2015/01_tcp_ar/aaaaambs_s014_t002.edf,18,
tusz,tusz_v2.0.6/edf/train/aaaaambs/s014_2015/01_tcp_ar/aaaaambs_s014_t003.edf,18,
